SUPPLIER_NAME,SUPPLIER_TYPE,Address,COUNTRY,CITY,EMAIL_PATTERN,PHONE,WEBSITE,CONTACT PERSON,CONTACT_POSITION,SPECIALTIES,CATEGORY,PRODUCT,ORIGIN,Technical Specification,SUPPLIER_CAPACITY,CERTIFICATIONS,LOADING_PORT,DISCHARGE PORT,INCOTERMS,PAYMENT_TERMS,NOTES AFTER EXCHANGES,TARGET_PRICE_HINT,MOQ,PACKAGING,PRIORITY
Grain of Africa Agro Processors (GOA),Supplier,"61 Selosesha Shop Cmplx, Selosesha, Thaba'Nchu, 9783, South Africa",South Africa,Thaba'Nchu,info@goaafricasa.co.za, +27 719 462 108,https://www.goaafricasa.co.za/soybeans.php,,,"Company presented as manufacturer/supplier/exporter of agricultural products; advertised categories: agro seeds, cattle feed, green manure, grains, pulses, oil seeds, herbal products.",Fruit,Fresh Young Coconut,,Diamond cut; young coconut; organic; white/green; 1.5kg; nut size 800g–1.2kg.,,,,,,,,,,,
Grain of Africa Agro Processors (GOA),Supplier,"61 Selosesha Shop Cmplx, Selosesha, Thaba'Nchu, 9783, South Africa",South Africa,Thaba'Nchu,info@goaafricasa.co.za, +27 719 462 108,https://www.goaafricasa.co.za/soybeans.php,,,"Company presented as manufacturer/supplier/exporter of agricultural products; advertised categories: agro seeds, cattle feed, green manure, grains, pulses, oil seeds, herbal products.",Beverage,Roasted Coffee Beans,,Arabica; roasted; Grade AAA; mature; max moisture 2%; 60kg net; shelf life 24 months.,,,,,,,,,,,
Grain of Africa Agro Processors (GOA),Supplier,"61 Selosesha Shop Cmplx, Selosesha, Thaba'Nchu, 9783, South Africa",South Africa,Thaba'Nchu,info@goaafricasa.co.za, +27 719 462 108,https://www.goaafricasa.co.za/soybeans.php,,,"Company presented as manufacturer/supplier/exporter of agricultural products; advertised categories: agro seeds, cattle feed, green manure, grains, pulses, oil seeds, herbal products.",Cocoa/Chocolate,Cocoa/Cacao/Chocolate Bean,Brazil,,,,,,,,,,,,
Grain of Africa Agro Processors (GOA),Supplier,"61 Selosesha Shop Cmplx, Selosesha, Thaba'Nchu, 9783, South Africa",South Africa,Thaba'Nchu,info@goaafricasa.co.za, +27 719 462 108,https://www.goaafricasa.co.za/soybeans.php,,,"Company presented as manufacturer/supplier/exporter of agricultural products; advertised categories: agro seeds, cattle feed, green manure, grains, pulses, oil seeds, herbal products.",Agro Seeds,Sesame Seeds,,,,,,,,,,,,,
Grain of Africa Agro Processors (GOA),Supplier,"61 Selosesha Shop Cmplx, Selosesha, Thaba'Nchu, 9783, South Africa",South Africa,Thaba'Nchu,info@goaafricasa.co.za, +27 719 462 108,https://www.goaafricasa.co.za/soybeans.php,,,"Company presented as manufacturer/supplier/exporter of agricultural products; advertised categories: agro seeds, cattle feed, green manure, grains, pulses, oil seeds, herbal products.",Agro Seeds,Sugar Bean Seeds,,,,,,,,,,,,,
Grain of Africa Agro Processors (GOA),Supplier,"61 Selosesha Shop Cmplx, Selosesha, Thaba'Nchu, 9783, South Africa",South Africa,Thaba'Nchu,info@goaafricasa.co.za, +27 719 462 108,https://www.goaafricasa.co.za/soybeans.php,,,"Company presented as manufacturer/supplier/exporter of agricultural products; advertised categories: agro seeds, cattle feed, green manure, grains, pulses, oil seeds, herbal products.",Agro Seeds,Soya Bean Seeds,,,,,,,,,,,,,
Grain of Africa Agro Processors (GOA),Supplier,"61 Selosesha Shop Cmplx, Selosesha, Thaba'Nchu, 9783, South Africa",South Africa,Thaba'Nchu,info@goaafricasa.co.za, +27 719 462 108,https://www.goaafricasa.co.za/soybeans.php,,,"Company presented as manufacturer/supplier/exporter of agricultural products; advertised categories: agro seeds, cattle feed, green manure, grains, pulses, oil seeds, herbal products.",Agro Seeds,Niger Seeds,,,,,,,,,,,,,
Grain of Africa Agro Processors (GOA),Supplier,"61 Selosesha Shop Cmplx, Selosesha, Thaba'Nchu, 9783, South Africa",South Africa,Thaba'Nchu,info@goaafricasa.co.za, +27 719 462 108,https://www.goaafricasa.co.za/soybeans.php,,,"Company presented as manufacturer/supplier/exporter of agricultural products; advertised categories: agro seeds, cattle feed, green manure, grains, pulses, oil seeds, herbal products.",Agro Seeds,Mustard Seeds,,,,,,,,,,,,,
Groupe Ahar (Ahar International),Exporter,"Ahar International FZ LLC, VUPR1427, Immeuble Compass – Al Hulaila, Zone industrielle Al Hulaila-FZ, Ras Al Khaimah, Émirats arabes unis",Emirats Arabe Uni,Ras Al Khaimah,info@ahargroup.com," +971 45707601
+971 525231269",https://ahargroup.com/contacts/,,,Specializes in the production and export of premium quality agricultural products through its direct presence in Africa,,,,,,,,,,,,,,,
JULIOBAM CONSULT LIMITED,Supplier,"34 Adebari Close, Coconut Bus Stop, Meiran, Alimosho LGA, Lagos, Nigeria",Lagos,Nigeria,sales@juliobam.com, +234 803 431 5359,https://juliobam.com/agricultural-exports/soybeans,,,"Sesame Seeds; Ginger; Cashew Nuts; Cocoa Beans; Hibiscus Flower; Soybeans; Maize. « Other Commodities » is a generic sourcing service, not a specified product.",Oilseeds,Sesame Seeds,"Nigeria — Kano, Jigawa, Nasarawa, Benue","HS 1207.40; white sesame, hulled or natural; FFA max 2%; oil 48–52%; moisture max 8%; admixture max 1% confectionery / 2% industrial; purity min 98%; Sortex available.",,"No specific product certification stated. Each lot tested for FFA, moisture, oil content and admixture; pre-shipment inspection report and loading photos.",Nigeria,China; Japan; Turkey; India; Israel; UAE; Netherlands; Germany,FOB,,,,"Standard minimum 1 x 20 ft, roughly 20–25 MT; smaller LCL possible by confirmed contract.",50 kg PP; 25 MT container loads; custom private label.,
JULIOBAM CONSULT LIMITED,Supplier,"34 Adebari Close, Coconut Bus Stop, Meiran, Alimosho LGA, Lagos, Nigeria",Lagos,Nigeria,sales@juliobam.com, +234 803 431 5359,https://juliobam.com/agricultural-exports/soybeans,,,"Sesame Seeds; Ginger; Cashew Nuts; Cocoa Beans; Hibiscus Flower; Soybeans; Maize. « Other Commodities » is a generic sourcing service, not a specified product.",Spices and Aromatics,Ginger,Nigeria — Kaduna and Southern Kaduna,"HS 0910.11; split, whole, sliced; moisture max 10%; volatile oil 2–3% typical; foreign matter max 1%; light brown to buff.",,Fumigated and phytosanitary certified; export lots fumigated per destination requirements; certificates supplied.,Nigeria,India; Netherlands; UAE; USA; UK; Germany,FOB,,,,20 ft ≈10–12 MT in 25 kg jute bags; 40 ft available for larger contracts.,25 kg jute; 20 ft & 40 ft containers.,
JULIOBAM CONSULT LIMITED,Supplier,"34 Adebari Close, Coconut Bus Stop, Meiran, Alimosho LGA, Lagos, Nigeria",Lagos,Nigeria,sales@juliobam.com, +234 803 431 5359,https://juliobam.com/agricultural-exports/soybeans,,,"Sesame Seeds; Ginger; Cashew Nuts; Cocoa Beans; Hibiscus Flower; Soybeans; Maize. « Other Commodities » is a generic sourcing service, not a specified product.",Nuts,Cashew Nuts,"Nigeria / West Africa — Kwara, Ogun, Oyo, Enugu, Kogi",HS 0801.31; KOR 46–50 lbs typical; nut count 180–210 nuts/kg; moisture max 10%; foreign matter max 1%; defective nuts max 12%.,,Fumigated and phytosanitary certified; KOR/cutting tests and moisture readings before purchase/loading; loading photos and reports.,Nigeria,Vietnam; India; Netherlands; Germany; UAE,FOB,,,,20 ft typically 15–18 MT depending on nut count.,80 kg jute bags; full container loads.,
JULIOBAM CONSULT LIMITED,Fournisseur,"34 Adebari Close, Coconut Bus Stop, Meiran, Alimosho LGA, Lagos, Nigeria",Lagos,Nigeria,sales@juliobam.com, +234 803 431 5359,https://juliobam.com/agricultural-exports/soybeans,,,"Sesame Seeds; Ginger; Cashew Nuts; Cocoa Beans; Hibiscus Flower; Soybeans; Maize. « Other Commodities » is a generic sourcing service, not a specified product.",Cultures de rente / Denrées tropicales,Cocoa Beans (Fèves de cacao),"West Africa / Nigeria — Ondo, Cross River, Osun, Ekiti",HS 1801.00; Grade 1 & 2; Grade 1 bean count max 100 beans/100 g; moisture 7–8%; fermentation min 85% Grade 1; foreign matter max 1%; mould max 3%.,,Fumigated and phytosanitary certified. Standard supply conventional. Certified organic/Fairtrade can be arranged against confirmed volume; minimum lead time 8–10 weeks.,Nigeria,Netherlands; Germany; Malaysia; USA; Belgium; Spain,FOB,,,,25 MT container loads.,62.5 kg food-safe jute; 25 MT containers; ventilated storage.,
JULIOBAM CONSULT LIMITED,Fournisseur,"34 Adebari Close, Coconut Bus Stop, Meiran, Alimosho LGA, Lagos, Nigeria",Lagos,Nigeria,sales@juliobam.com, +234 803 431 5359,https://juliobam.com/agricultural-exports/soybeans,,,"Sesame Seeds; Ginger; Cashew Nuts; Cocoa Beans; Hibiscus Flower; Soybeans; Maize. « Other Commodities » is a generic sourcing service, not a specified product.","Plantes aromatiques, médicinales et à infusion",Hibiscus Flower (Fleur d'hibiscus / Bissap),"Nigeria — Katsina, Jigawa, Kano / Sudan savannah belt",HS 1211.90; Sudan Sudanese variety (Roselle); deep red to crimson; moisture max 12%; foreign matter max 1%; broken petals max 5%; stems max 2%.,,"No specific certification stated. Testing covers moisture, foreign matter and colour intensity; visual colour grading and sample photos per contract.",Nigeria,Germany; Mexico; USA; UK; Egypt; Turkey,FOB,,,,20 ft container loads; exact tonnage not stated.,25 kg PP or paper bags; 20 ft loads; private label.,
JULIOBAM CONSULT LIMITED,Fournisseur,"34 Adebari Close, Coconut Bus Stop, Meiran, Alimosho LGA, Lagos, Nigeria",Lagos,Nigeria,sales@juliobam.com, +234 803 431 5359,https://juliobam.com/agricultural-exports/soybeans,,,"Sesame Seeds; Ginger; Cashew Nuts; Cocoa Beans; Hibiscus Flower; Soybeans; Maize. « Other Commodities » is a generic sourcing service, not a specified product.",Oléagineux et Légumineuses (Protéagineux),Soybeans (Soja),"Nigeria — Benue, Kaduna, Niger",HS 1201.90; non-GMO yellow soybean; moisture max 13%; protein min 36%; oil min 18%; foreign matter max 2%; damaged kernels max 4%.,,"Site describes product as non-GMO, but formal Non-GMO certification must be confirmed at contract stage; pre-shipment inspection for all lots.",Nigeria,Ghana; Togo; Benin; UAE; Turkey,FOB,,,,"From 1 x 20 ft, approximately 25 MT upwards; bulk available for confirmed contracts.",50 kg PP; bulk container loads; private label.,
JULIOBAM CONSULT LIMITED,Fournisseur,"34 Adebari Close, Coconut Bus Stop, Meiran, Alimosho LGA, Lagos, Nigeria",Lagos,Nigeria,sales@juliobam.com, +234 803 431 5359,https://juliobam.com/agricultural-exports/soybeans,,,"Sesame Seeds; Ginger; Cashew Nuts; Cocoa Beans; Hibiscus Flower; Soybeans; Maize. « Other Commodities » is a generic sourcing service, not a specified product.",Céréales,Maize (Maïs),"Nigeria — Kaduna, Kano, Bauchi, Plateau",HS 1005.90; yellow/white; moisture max 14%; aflatoxin under 20 ppb food grade; broken kernels max 4%; foreign matter max 2%; test weight min 72 kg/hl.,,No specific certification stated. Lots sampled/tested at bagging; food-grade shipments meet stated Codex aflatoxin limit; COA shared before dispatch.,Nigeria,Ghana; Niger; Benin; Senegal; UAE,FOB,,,,Product-specific tonnage not stated; site gives 20–25 MT as typical 20 ft payload for agricultural commodities.,50 kg PP; bulk container loads; private label.,
Nuts & Grains Africa Trading,Fournisseur/Exporter,"4, 50 Constantia Boulevard, Quadrum Office Park, Rez-de-chaussée,
Bâtiment n° 4, Constantia Kloof Ext 28,
Johannesburg, 2000, Afrique du Sud.",Afrique du Sud,Johannesburg,sales@nutsandgrainsafrica.com, +27 83 800 9641,https://nutsandgrainsafrica.com/contact.html,,,,,,,,,,,,,,,,,,
Orbit Agro Exports,Producer / Exporter,"Km3, Papalanto Shagamu Road, Ogun State, Nigeria.",Ogun,Nigeria,sales@orbitagroexports.com, +234 805 7751 970,https://orbitagroexports.com/,,,Nigeria's largest sesame seed processor and exporter,,,,,,,,,,,,,,,
RESOPP,Cooperative,Zone industrielle Thiès Vers la maison d'arrêt,Senegal,Kaolack,resopp@resopp-sn.org, +221 33 951 85 58,https://www.resopp-sn.org/,,,Réunion de plusieurs coopératives agricoles ,,,,,,,,,,,,,,,
SCOOPAAK (ivoire agro),Cooperative,Abidjan - Côte d'Ivoire,Côte d'Ivoire,Abidjan,info@scoopaakivoire.com, +225 05 66 65 08 74,https://scoopaakivoire.com/,Diallo Oumar,,Maïs; Gingembre; Piment; Légumes; Ananas; Mangue; Papaye; Banane; Poudre de cacao; Poudre de café; Engrais organiques; Engrais biologiques,Céréales,Maïs,Côte d'Ivoire,À communiquer selon le produit et les exigences de qualité.,"20–300 t/an (capacité globale, non ventilée par produit)",A confirmer par produit,Côte d'Ivoire; lieu précis selon collecte.,NON — pas habilitée actuellement à exporter directement.,Fob,70 % à la signature; 30 % après déchargement.,La société peut être un partenaire en côte d'ivoir en fonction de ce qu'on veut comme produit. ,"déterminés en fonction du produit, de la qualité, du volume demandé et des conditions de livraison",20 t,,
SCOOPAAK (ivoire agro),Cooperative,Abidjan - Côte d'Ivoire,Côte d'Ivoire,Abidjan,info@scoopaakivoire.com, +225 05 66 65 08 74,https://scoopaakivoire.com/,Diallo Oumar,,Maïs; Gingembre; Piment; Légumes; Ananas; Mangue; Papaye; Banane; Poudre de cacao; Poudre de café; Engrais organiques; Engrais biologiques,Épices,Gingembre,Côte d'Ivoire,À communiquer selon le produit et les exigences de qualité.,"20–300 t/an (capacité globale, non ventilée par produit)",A confirmer par produit,Côte d'Ivoire; lieu précis selon collecte.,NON — pas habilitée actuellement à exporter directement.,Fob,70 % à la signature; 30 % après déchargement.,La société peut être un partenaire en côte d'ivoir en fonction de ce qu'on veut comme produit. ,"déterminés en fonction du produit, de la qualité, du volume demandé et des conditions de livraison",20 t,,
SCOOPAAK (ivoire agro),Cooperative,Abidjan - Côte d'Ivoire,Côte d'Ivoire,Abidjan,info@scoopaakivoire.com, +225 05 66 65 08 74,https://scoopaakivoire.com/,Diallo Oumar,,Maïs; Gingembre; Piment; Légumes; Ananas; Mangue; Papaye; Banane; Poudre de cacao; Poudre de café; Engrais organiques; Engrais biologiques,Épices / légumes,Piment,Côte d'Ivoire,À communiquer selon le produit et les exigences de qualité.,"20–300 t/an (capacité globale, non ventilée par produit)",A confirmer par produit,Côte d'Ivoire; lieu précis selon collecte.,NON — pas habilitée actuellement à exporter directement.,Fob,70 % à la signature; 30 % après déchargement.,La société peut être un partenaire en côte d'ivoir en fonction de ce qu'on veut comme produit. ,"déterminés en fonction du produit, de la qualité, du volume demandé et des conditions de livraison",20 t,,
SCOOPAAK (ivoire agro),Cooperative,Abidjan - Côte d'Ivoire,Côte d'Ivoire,Abidjan,info@scoopaakivoire.com, +225 05 66 65 08 74,https://scoopaakivoire.com/,Diallo Oumar,,Maïs; Gingembre; Piment; Légumes; Ananas; Mangue; Papaye; Banane; Poudre de cacao; Poudre de café; Engrais organiques; Engrais biologiques,Légumes,Légumes,Côte d'Ivoire,À communiquer selon le produit et les exigences de qualité.,"20–300 t/an (capacité globale, non ventilée par produit)",A confirmer par produit,Côte d'Ivoire; lieu précis selon collecte.,NON — pas habilitée actuellement à exporter directement.,Fob,70 % à la signature; 30 % après déchargement.,La société peut être un partenaire en côte d'ivoir en fonction de ce qu'on veut comme produit. ,"déterminés en fonction du produit, de la qualité, du volume demandé et des conditions de livraison",20 t,,
SCOOPAAK (ivoire agro),Cooperative,Abidjan - Côte d'Ivoire,Côte d'Ivoire,Abidjan,info@scoopaakivoire.com, +225 05 66 65 08 74,https://scoopaakivoire.com/,Diallo Oumar,,Maïs; Gingembre; Piment; Légumes; Ananas; Mangue; Papaye; Banane; Poudre de cacao; Poudre de café; Engrais organiques; Engrais biologiques,Fruits,Ananas,Côte d'Ivoire,À communiquer selon le produit et les exigences de qualité.,"20–300 t/an (capacité globale, non ventilée par produit)",A confirmer par produit,Côte d'Ivoire; lieu précis selon collecte.,NON — pas habilitée actuellement à exporter directement.,Fob,70 % à la signature; 30 % après déchargement.,La société peut être un partenaire en côte d'ivoir en fonction de ce qu'on veut comme produit. ,"déterminés en fonction du produit, de la qualité, du volume demandé et des conditions de livraison",20 t,,
SCOOPAAK (ivoire agro),Cooperative,Abidjan - Côte d'Ivoire,Côte d'Ivoire,Abidjan,info@scoopaakivoire.com, +225 05 66 65 08 74,https://scoopaakivoire.com/,Diallo Oumar,,Maïs; Gingembre; Piment; Légumes; Ananas; Mangue; Papaye; Banane; Poudre de cacao; Poudre de café; Engrais organiques; Engrais biologiques,Fruits,Mangue,Côte d'Ivoire,À communiquer selon le produit et les exigences de qualité.,"20–300 t/an (capacité globale, non ventilée par produit)",A confirmer par produit,Côte d'Ivoire; lieu précis selon collecte.,NON — pas habilitée actuellement à exporter directement.,Fob,70 % à la signature; 30 % après déchargement.,La société peut être un partenaire en côte d'ivoir en fonction de ce qu'on veut comme produit. ,"déterminés en fonction du produit, de la qualité, du volume demandé et des conditions de livraison",20 t,,
SCOOPAAK (ivoire agro),Cooperative,Abidjan - Côte d'Ivoire,Côte d'Ivoire,Abidjan,info@scoopaakivoire.com, +225 05 66 65 08 74,https://scoopaakivoire.com/,Diallo Oumar,,Maïs; Gingembre; Piment; Légumes; Ananas; Mangue; Papaye; Banane; Poudre de cacao; Poudre de café; Engrais organiques; Engrais biologiques,Fruits,Papaye,Côte d'Ivoire,À communiquer selon le produit et les exigences de qualité.,"20–300 t/an (capacité globale, non ventilée par produit)",A confirmer par produit,Côte d'Ivoire; lieu précis selon collecte.,NON — pas habilitée actuellement à exporter directement.,Fob,70 % à la signature; 30 % après déchargement.,La société peut être un partenaire en côte d'ivoir en fonction de ce qu'on veut comme produit. ,"déterminés en fonction du produit, de la qualité, du volume demandé et des conditions de livraison",20 t,,
SCOOPAAK (ivoire agro),Cooperative,Abidjan - Côte d'Ivoire,Côte d'Ivoire,Abidjan,info@scoopaakivoire.com, +225 05 66 65 08 74,https://scoopaakivoire.com/,Diallo Oumar,,Maïs; Gingembre; Piment; Légumes; Ananas; Mangue; Papaye; Banane; Poudre de cacao; Poudre de café; Engrais organiques; Engrais biologiques,Fruits,Banane,Côte d'Ivoire,À communiquer selon le produit et les exigences de qualité.,"20–300 t/an (capacité globale, non ventilée par produit)",A confirmer par produit,Côte d'Ivoire; lieu précis selon collecte.,NON — pas habilitée actuellement à exporter directement.,Fob,70 % à la signature; 30 % après déchargement.,La société peut être un partenaire en côte d'ivoir en fonction de ce qu'on veut comme produit. ,"déterminés en fonction du produit, de la qualité, du volume demandé et des conditions de livraison",20 t,,
SCOOPAAK (ivoire agro),Cooperative,Abidjan - Côte d'Ivoire,Côte d'Ivoire,Abidjan,info@scoopaakivoire.com, +225 05 66 65 08 74,https://scoopaakivoire.com/,Diallo Oumar,,Maïs; Gingembre; Piment; Légumes; Ananas; Mangue; Papaye; Banane; Poudre de cacao; Poudre de café; Engrais organiques; Engrais biologiques,Produits transformés,Poudre de cacao,Côte d'Ivoire,À communiquer selon le produit et les exigences de qualité.,"20–300 t/an (capacité globale, non ventilée par produit)",A confirmer par produit,Côte d'Ivoire; lieu précis selon collecte.,NON — pas habilitée actuellement à exporter directement.,Fob,70 % à la signature; 30 % après déchargement.,La société peut être un partenaire en côte d'ivoir en fonction de ce qu'on veut comme produit. ,"déterminés en fonction du produit, de la qualité, du volume demandé et des conditions de livraison",20 t,,
SCOOPAAK (ivoire agro),Cooperative,Abidjan - Côte d'Ivoire,Côte d'Ivoire,Abidjan,info@scoopaakivoire.com, +225 05 66 65 08 74,https://scoopaakivoire.com/,Diallo Oumar,,Maïs; Gingembre; Piment; Légumes; Ananas; Mangue; Papaye; Banane; Poudre de cacao; Poudre de café; Engrais organiques; Engrais biologiques,Produits transformés,Poudre de café,Côte d'Ivoire,À communiquer selon le produit et les exigences de qualité.,"20–300 t/an (capacité globale, non ventilée par produit)",A confirmer par produit,Côte d'Ivoire; lieu précis selon collecte.,NON — pas habilitée actuellement à exporter directement.,Fob,70 % à la signature; 30 % après déchargement.,La société peut être un partenaire en côte d'ivoir en fonction de ce qu'on veut comme produit. ,"déterminés en fonction du produit, de la qualité, du volume demandé et des conditions de livraison",20 t,,
SCOOPAAK (ivoire agro),Cooperative,Abidjan - Côte d'Ivoire,Côte d'Ivoire,Abidjan,info@scoopaakivoire.com, +225 05 66 65 08 74,https://scoopaakivoire.com/,Diallo Oumar,,Maïs; Gingembre; Piment; Légumes; Ananas; Mangue; Papaye; Banane; Poudre de cacao; Poudre de café; Engrais organiques; Engrais biologiques,Fertilisants,Engrais organiques,Côte d'Ivoire,À communiquer selon le produit et les exigences de qualité.,"20–300 t/an (capacité globale, non ventilée par produit)",A confirmer par produit,Côte d'Ivoire; lieu précis selon collecte.,NON — pas habilitée actuellement à exporter directement.,Fob,70 % à la signature; 30 % après déchargement.,La société peut être un partenaire en côte d'ivoir en fonction de ce qu'on veut comme produit. ,"déterminés en fonction du produit, de la qualité, du volume demandé et des conditions de livraison",20 t,,
SCOOPAAK (ivoire agro),Cooperative,Abidjan - Côte d'Ivoire,Côte d'Ivoire,Abidjan,info@scoopaakivoire.com, +225 05 66 65 08 74,https://scoopaakivoire.com/,Diallo Oumar,,Maïs; Gingembre; Piment; Légumes; Ananas; Mangue; Papaye; Banane; Poudre de cacao; Poudre de café; Engrais organiques; Engrais biologiques,Fertilisants,Engrais biologiques,Côte d'Ivoire,À communiquer selon le produit et les exigences de qualité.,"20–300 t/an (capacité globale, non ventilée par produit)",A confirmer par produit,Côte d'Ivoire; lieu précis selon collecte.,NON — pas habilitée actuellement à exporter directement.,Fob,70 % à la signature; 30 % après déchargement.,La société peut être un partenaire en côte d'ivoir en fonction de ce qu'on veut comme produit. ,"déterminés en fonction du produit, de la qualité, du volume demandé et des conditions de livraison",20 t,,
Soybean Africa Ltd,Fournisseur,"Gayaza B, Route Gayaza-Zirobwe, Mairie de Kasangati, Kyadondo Est, District de Wakiso",Wakiso,Ouganda,info@soybeanafrica.com,  +256 393 194472,https://soybeanafrica.com/contact/,,,Fourniture semences de soja et produits dérivés,,,,,,,,,,,,,,,
Touton Négoce Côte d'Ivoire,Trader / Exporter,"1, rue René Magne
Cidex 13 33083 Bordeaux Cedex FRANCE",Bordeaux Cedex,France,contact@touton.com,  +33 5 56 69 33 69,https://touton.com/company/contact-us,,,commerce d'ingrédients tropicaux pour l'industrie agroalimentaire,,,,,,,,,,,,,,,
Valency International ,Producer / Exporter,"0 Anson Road, #18-26 International Plaza Singapour 079903",Singapour,,Contact@valencyinternational.com, +65-6692 9460,https://valencyinternational.com/sesame,,,Société malienne. Bon produit mais logistique Mali complexe.fournisseur de premier plan de graines de sésame,,,,,,,,,,,,,,,
Vink Corporation,Fournisseur,"1805, Jumeirah Business Center 5 Cluster W, Jumeirah Lake Towers, BP 128194, Dubaï, Émirats arabes unis",Emirats Arabe Uni,Dubai,info@vinkcorporation.com, +971 4 420 1140/41/42,https://vinkcorporation.com/,,,"commerce de produits agricoles tels que les noix de cajou brutes, les noix de cajou transformées, les fèves de cacao, les graines de sésame, le soja et les tourteaux de coton, etc.",,,,,,,,,,,,,,,
GAVI Global Resources Ltd,"Agrégateur majeur, Négociant de premier rang et Fournisseur certifié à l'export","10 Baale Street, Ojodu, Lagos, Nigeria",Nigeria,Ojodu,sales@gaviglobal.com, +234 706 495 6005,https://gaviglobal.com/,,,"Commerce international, fourniture de matière premières agricoles",Graines de Sésame (Sesame Seeds),Oléagineux / Graines,Nigeria,"Pureté min 98-99%, Humidité max 6%, Taux d'huile min 50%, Trié par machine/Sortex.",,"Licence d'exportation officielle NEPC No RN 0003919, Enregistrement CAC corporatif /Certificat de Poids & Qualité (SGS/Intertek), Certificat Phytosanitaire, Certificat d'Origine, COA","Port de Lagos (Apapa / Tin Can Island), Nigéria",,"FOB Port de Lagos (Apapa / Tin Can), CFR, CIF (sur demande)",100% L/C irrévocable et confirmée à vue OU 40% acompte T/T et 60% contre documents (BL),,Sur cotation commerciale (RFQ) indexée sur les cours du marché international,1 conteneur complet (FCL 20 pieds / env. 19-20 MT),Sacs PP tissés de 50 kg,
GAVI Global Resources Ltd,"Agrégateur majeur, Négociant de premier rang et Fournisseur certifié à l'export","10 Baale Street, Ojodu, Lagos, Nigeria",Nigeria,Ojodu,sales@gaviglobal.com, +234 706 495 6005,https://gaviglobal.com/,,,"Commerce international, fourniture de matière premières agricoles",Noix de Cajou Brutes (Cashew Nuts),Noix et fruits à coque,Nigeria,"Nut count: 180-200/kg, KOR (Outturn): 48-52 lbs min, Humidité 8-10%, Matières étrangères < 1%.",,"Licence d'exportation officielle NEPC No RN 0003919, Enregistrement CAC corporatif /Certificat de Poids & Qualité (SGS/Intertek), Certificat Phytosanitaire, Certificat d'Origine, COA","Port de Lagos (Apapa / Tin Can Island), Nigéria",,"FOB Port de Lagos (Apapa / Tin Can), CFR, CIF (sur demande)",100% L/C irrévocable et confirmée à vue OU 40% acompte T/T et 60% contre documents (BL),,Sur cotation commerciale (RFQ) indexée sur les cours du marché international,1 conteneur complet (FCL 20 pieds / env. 19-20 MT),Sacs de jute de 80 kg,
GAVI Global Resources Ltd,"Agrégateur majeur, Négociant de premier rang et Fournisseur certifié à l'export","10 Baale Street, Ojodu, Lagos, Nigeria",Nigeria,Ojodu,sales@gaviglobal.com, +234 706 495 6005,https://gaviglobal.com/,,,"Commerce international, fourniture de matière premières agricoles",Gingembre Séché (Dried Split Ginger),Épices et condiments,Nigeria,"Humidité max 12%, Impuretés < 2%, Sans moisissures, Saveur piquante naturelle caractéristique.",,"Licence d'exportation officielle NEPC No RN 0003919, Enregistrement CAC corporatif /Certificat de Poids & Qualité (SGS/Intertek), Certificat Phytosanitaire, Certificat d'Origine, COA","Port de Lagos (Apapa / Tin Can Island), Nigéria",,"FOB Port de Lagos (Apapa / Tin Can), CFR, CIF (sur demande)",100% L/C irrévocable et confirmée à vue OU 40% acompte T/T et 60% contre documents (BL),,Sur cotation commerciale (RFQ) indexée sur les cours du marché international,1 conteneur complet (FCL 20 pieds / env. 19-20 MT),Sacs PP de 40/50 kg ou sacs en jute,
GAVI Global Resources Ltd,"Agrégateur majeur, Négociant de premier rang et Fournisseur certifié à l'export","10 Baale Street, Ojodu, Lagos, Nigeria",Nigeria,Ojodu,sales@gaviglobal.com, +234 706 495 6005,https://gaviglobal.com/,,,"Commerce international, fourniture de matière premières agricoles",Manioc (Cassava Chips/Flour),Tubercules et racines,Nigeria,"Richesse en amidon min 70%, Humidité max 14%, Taux de sable/silice < 2%, Sans insectes.",,"Licence d'exportation officielle NEPC No RN 0003919, Enregistrement CAC corporatif /Certificat de Poids & Qualité (SGS/Intertek), Certificat Phytosanitaire, Certificat d'Origine, COA","Port de Lagos (Apapa / Tin Can Island), Nigéria",,"FOB Port de Lagos (Apapa / Tin Can), CFR, CIF (sur demande)",100% L/C irrévocable et confirmée à vue OU 40% acompte T/T et 60% contre documents (BL),,Sur cotation commerciale (RFQ) indexée sur les cours du marché international,1 conteneur complet (FCL 20 pieds / env. 19-20 MT),Vrac sec (Loose in container) ou sacs PP de 50 kg,
